00:55:20 rearm-oci-artifact-5c8686f45c-mmxzz    5m     69Mi     
00:55:20 rearm-postgresql-0                     265m   268Mi    
00:55:20 rearm-rebom-backend-768fd58455-46nwc   1m     126Mi    
00:55:20 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
00:55:20 rearm-rebom-backend-768fd58455-tmqdc   0m     55Mi     
00:55:20 rearm-rebom-backend-768fd58455-vkfb5   4m     61Mi     
00:55:20 rearm-rebom-postgres-0                 17m    157Mi    
00:55:20 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
00:55:20 testreg-66bb8f476c-wt2mf               1m     417Mi    
00:55:20 zottest-ff7cfd65c-xbgvk                954m   337Mi    
00:55:51 rearm-backend-6d79d5dcc8-rj9w4         40m    4424Mi   
00:55:51 rearm-keycloak-0                       2m     724Mi    
00:55:51 rearm-keycloak-postgres-0              1m     34Mi     
00:55:51 rearm-oci-artifact-5c8686f45c-mmxzz    6m     66Mi     
00:55:51 rearm-postgresql-0                     272m   266Mi    
00:55:51 rearm-rebom-backend-768fd58455-46nwc   0m     126Mi    
00:55:51 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
00:55:51 rearm-rebom-backend-768fd58455-tmqdc   1m     55Mi     
00:55:51 rearm-rebom-backend-768fd58455-vkfb5   11m    64Mi     
00:55:51 rearm-rebom-postgres-0                 16m    157Mi    
00:55:51 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
00:55:51 testreg-66bb8f476c-wt2mf               1m     417Mi    
00:55:51 zottest-ff7cfd65c-xbgvk                945m   326Mi    
00:56:21 rearm-backend-6d79d5dcc8-rj9w4         106m   4153Mi   
00:56:21 rearm-keycloak-0                       2m     724Mi    
00:56:21 rearm-keycloak-postgres-0              1m     34Mi     
00:56:21 rearm-oci-artifact-5c8686f45c-mmxzz    7m     68Mi     
00:56:21 rearm-postgresql-0                     314m   268Mi    
00:56:21 rearm-rebom-backend-768fd58455-46nwc   0m     126Mi    
00:56:21 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
00:56:21 rearm-rebom-backend-768fd58455-tmqdc   1m     55Mi     
00:56:21 rearm-rebom-backend-768fd58455-vkfb5   7m     71Mi     
00:56:21 rearm-rebom-postgres-0                 27m    157Mi    
00:56:21 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
00:56:21 testreg-66bb8f476c-wt2mf               1m     417Mi    
00:56:21 zottest-ff7cfd65c-xbgvk                898m   293Mi    
00:56:52 rearm-backend-6d79d5dcc8-rj9w4         42m    3972Mi   
00:56:52 rearm-keycloak-0                       2m     724Mi    
00:56:52 rearm-keycloak-postgres-0              1m     34Mi     
00:56:52 rearm-oci-artifact-5c8686f45c-mmxzz    5m     66Mi     
00:56:52 rearm-postgresql-0                     279m   264Mi    
00:56:52 rearm-rebom-backend-768fd58455-46nwc   1m     126Mi    
00:56:52 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
00:56:52 rearm-rebom-backend-768fd58455-tmqdc   1m     55Mi     
00:56:52 rearm-rebom-backend-768fd58455-vkfb5   8m     72Mi     
00:56:52 rearm-rebom-postgres-0                 17m    157Mi    
00:56:52 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
00:56:52 testreg-66bb8f476c-wt2mf               1m     417Mi    
00:56:52 zottest-ff7cfd65c-xbgvk                932m   344Mi    
00:57:23 rearm-backend-6d79d5dcc8-rj9w4         590m   5618Mi   
00:57:23 rearm-keycloak-0                       2m     724Mi    
00:57:23 rearm-keycloak-postgres-0              1m     34Mi     
00:57:23 rearm-oci-artifact-5c8686f45c-mmxzz    4m     68Mi     
00:57:23 rearm-postgresql-0                     626m   282Mi    
00:57:23 rearm-rebom-backend-768fd58455-46nwc   0m     126Mi    
00:57:23 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
00:57:23 rearm-rebom-backend-768fd58455-tmqdc   1m     55Mi     
00:57:23 rearm-rebom-backend-768fd58455-vkfb5   7m     73Mi     
00:57:23 rearm-rebom-postgres-0                 14m    157Mi    
00:57:23 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
00:57:23 testreg-66bb8f476c-wt2mf               1m     417Mi    
00:57:23 zottest-ff7cfd65c-xbgvk                883m   338Mi    
00:57:54 rearm-backend-6d79d5dcc8-rj9w4         939m   7728Mi   
00:57:54 rearm-keycloak-0                       2m     724Mi    
00:57:54 rearm-keycloak-postgres-0              1m     34Mi     
00:57:54 rearm-oci-artifact-5c8686f45c-mmxzz    4m     68Mi     
00:57:54 rearm-postgresql-0                     855m   292Mi    
00:57:54 rearm-rebom-backend-768fd58455-46nwc   1m     126Mi    
00:57:54 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
00:57:54 rearm-rebom-backend-768fd58455-tmqdc   0m     55Mi     
00:57:54 rearm-rebom-backend-768fd58455-vkfb5   6m     74Mi     
00:57:54 rearm-rebom-postgres-0                 14m    157Mi    
00:57:54 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
00:57:54 testreg-66bb8f476c-wt2mf               1m     417Mi    
00:57:54 zottest-ff7cfd65c-xbgvk                781m   316Mi    
00:58:25 rearm-backend-6d79d5dcc8-rj9w4         311m   7727Mi   
00:58:25 rearm-keycloak-0                       2m     724Mi    
00:58:25 rearm-keycloak-postgres-0              1m     34Mi     
00:58:25 rearm-oci-artifact-5c8686f45c-mmxzz    5m     66Mi     
00:58:25 rearm-postgresql-0                     739m   294Mi    
00:58:25 rearm-rebom-backend-768fd58455-46nwc   0m     126Mi    
00:58:25 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
00:58:25 rearm-rebom-backend-768fd58455-tmqdc   1m     55Mi     
00:58:25 rearm-rebom-backend-768fd58455-vkfb5   8m     84Mi     
00:58:25 rearm-rebom-postgres-0                 15m    157Mi    
00:58:25 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
00:58:25 testreg-66bb8f476c-wt2mf               1m     417Mi    
00:58:25 zottest-ff7cfd65c-xbgvk                912m   324Mi    
00:58:55 rearm-backend-6d79d5dcc8-rj9w4         37m    7727Mi   
00:58:55 rearm-keycloak-0                       2m     724Mi    
00:58:55 rearm-keycloak-postgres-0              1m     34Mi     
00:58:55 rearm-oci-artifact-5c8686f45c-mmxzz    5m     66Mi     
00:58:55 rearm-postgresql-0                     283m   292Mi    
00:58:55 rearm-rebom-backend-768fd58455-46nwc   1m     126Mi    
00:58:55 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
00:58:55 rearm-rebom-backend-768fd58455-tmqdc   1m     55Mi     
00:58:55 rearm-rebom-backend-768fd58455-vkfb5   7m     86Mi     
00:58:55 rearm-rebom-postgres-0                 15m    157Mi    
00:58:55 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
00:58:55 testreg-66bb8f476c-wt2mf               1m     417Mi    
00:58:55 zottest-ff7cfd65c-xbgvk                931m   320Mi    
00:59:26 rearm-backend-6d79d5dcc8-rj9w4         35m    7727Mi   
00:59:26 rearm-keycloak-0                       2m     724Mi    
00:59:26 rearm-keycloak-postgres-0              1m     34Mi     
00:59:26 rearm-oci-artifact-5c8686f45c-mmxzz    5m     69Mi     
00:59:26 rearm-postgresql-0                     358m   293Mi    
00:59:26 rearm-rebom-backend-768fd58455-46nwc   0m     126Mi    
00:59:26 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
00:59:26 rearm-rebom-backend-768fd58455-tmqdc   0m     55Mi     
00:59:26 rearm-rebom-backend-768fd58455-vkfb5   7m     88Mi     
00:59:26 rearm-rebom-postgres-0                 14m    157Mi    
00:59:26 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
00:59:26 testreg-66bb8f476c-wt2mf               1m     417Mi    
00:59:26 zottest-ff7cfd65c-xbgvk                876m   341Mi    
00:59:57 rearm-backend-6d79d5dcc8-rj9w4         36m    7727Mi   
00:59:57 rearm-keycloak-0                       2m     724Mi    
00:59:57 rearm-keycloak-postgres-0              1m     34Mi     
00:59:57 rearm-oci-artifact-5c8686f45c-mmxzz    5m     71Mi     
00:59:57 rearm-postgresql-0                     280m   295Mi    
00:59:57 rearm-rebom-backend-768fd58455-46nwc   1m     126Mi    
00:59:57 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
00:59:57 rearm-rebom-backend-768fd58455-tmqdc   1m     55Mi     
00:59:57 rearm-rebom-backend-768fd58455-vkfb5   10m    85Mi     
00:59:57 rearm-rebom-postgres-0                 15m    157Mi    
00:59:57 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
00:59:57 testreg-66bb8f476c-wt2mf               1m     417Mi    
00:59:57 zottest-ff7cfd65c-xbgvk                919m   351Mi    
01:00:28 rearm-backend-6d79d5dcc8-rj9w4         65m    7728Mi   
01:00:28 rearm-keycloak-0                       2m     724Mi    
01:00:28 rearm-keycloak-postgres-0              1m     34Mi     
01:00:28 rearm-oci-artifact-5c8686f45c-mmxzz    4m     72Mi     
01:00:28 rearm-postgresql-0                     319m   294Mi    
01:00:28 rearm-rebom-backend-768fd58455-46nwc   0m     126Mi    
01:00:28 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
01:00:28 rearm-rebom-backend-768fd58455-tmqdc   11m    60Mi     
01:00:28 rearm-rebom-backend-768fd58455-vkfb5   3m     86Mi     
01:00:28 rearm-rebom-postgres-0                 16m    157Mi    
01:00:28 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
01:00:28 testreg-66bb8f476c-wt2mf               1m     417Mi    
01:00:28 zottest-ff7cfd65c-xbgvk                898m   285Mi    
01:00:58 rearm-backend-6d79d5dcc8-rj9w4         36m    7728Mi   
01:00:58 rearm-keycloak-0                       2m     724Mi    
01:00:58 rearm-keycloak-postgres-0              1m     34Mi     
01:00:58 rearm-oci-artifact-5c8686f45c-mmxzz    5m     69Mi     
01:00:58 rearm-postgresql-0                     298m   294Mi    
01:00:58 rearm-rebom-backend-768fd58455-46nwc   0m     126Mi    
01:00:58 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
01:00:58 rearm-rebom-backend-768fd58455-tmqdc   13m    63Mi     
01:00:58 rearm-rebom-backend-768fd58455-vkfb5   0m     86Mi     
01:00:58 rearm-rebom-postgres-0                 16m    157Mi    
01:00:58 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
01:00:58 testreg-66bb8f476c-wt2mf               1m     417Mi    
01:00:58 zottest-ff7cfd65c-xbgvk                906m   327Mi    
01:01:29 rearm-backend-6d79d5dcc8-rj9w4         40m    7728Mi   
01:01:29 rearm-keycloak-0                       2m     724Mi    
01:01:29 rearm-keycloak-postgres-0              1m     34Mi     
01:01:29 rearm-oci-artifact-5c8686f45c-mmxzz    5m     70Mi     
01:01:29 rearm-postgresql-0                     298m   294Mi    
01:01:29 rearm-rebom-backend-768fd58455-46nwc   0m     126Mi    
01:01:29 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
01:01:29 rearm-rebom-backend-768fd58455-tmqdc   9m     72Mi     
01:01:29 rearm-rebom-backend-768fd58455-vkfb5   0m     86Mi     
01:01:29 rearm-rebom-postgres-0                 15m    157Mi    
01:01:29 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
01:01:29 testreg-66bb8f476c-wt2mf               1m     417Mi    
01:01:29 zottest-ff7cfd65c-xbgvk                921m   277Mi    
01:02:00 rearm-backend-6d79d5dcc8-rj9w4         65m    7727Mi   
01:02:00 rearm-keycloak-0                       2m     724Mi    
01:02:00 rearm-keycloak-postgres-0              1m     34Mi     
01:02:00 rearm-oci-artifact-5c8686f45c-mmxzz    6m     67Mi     
01:02:00 rearm-postgresql-0                     371m   287Mi    
01:02:00 rearm-rebom-backend-768fd58455-46nwc   0m     126Mi    
01:02:00 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
01:02:00 rearm-rebom-backend-768fd58455-tmqdc   12m    71Mi     
01:02:00 rearm-rebom-backend-768fd58455-vkfb5   0m     86Mi     
01:02:00 rearm-rebom-postgres-0                 14m    157Mi    
01:02:00 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
01:02:00 testreg-66bb8f476c-wt2mf               1m     417Mi    
01:02:00 zottest-ff7cfd65c-xbgvk                819m   318Mi    
01:02:31 rearm-backend-6d79d5dcc8-rj9w4         39m    7727Mi   
01:02:31 rearm-keycloak-0                       2m     724Mi    
01:02:31 rearm-keycloak-postgres-0              1m     34Mi     
01:02:31 rearm-oci-artifact-5c8686f45c-mmxzz    5m     67Mi     
01:02:31 rearm-postgresql-0                     323m   287Mi    
01:02:31 rearm-rebom-backend-768fd58455-46nwc   0m     126Mi    
01:02:31 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
01:02:31 rearm-rebom-backend-768fd58455-tmqdc   8m     72Mi     
01:02:31 rearm-rebom-backend-768fd58455-vkfb5   0m     86Mi     
01:02:31 rearm-rebom-postgres-0                 15m    157Mi    
01:02:31 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
01:02:31 testreg-66bb8f476c-wt2mf               1m     417Mi    
01:02:31 zottest-ff7cfd65c-xbgvk                940m   324Mi    
01:03:01 rearm-backend-6d79d5dcc8-rj9w4         35m    7727Mi   
01:03:01 rearm-keycloak-0                       2m     724Mi    
01:03:01 rearm-keycloak-postgres-0              1m     34Mi     
01:03:01 rearm-oci-artifact-5c8686f45c-mmxzz    5m     66Mi     
01:03:01 rearm-postgresql-0                     331m   272Mi    
01:03:01 rearm-rebom-backend-768fd58455-46nwc   1m     126Mi    
01:03:01 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
01:03:01 rearm-rebom-backend-768fd58455-tmqdc   8m     75Mi     
01:03:01 rearm-rebom-backend-768fd58455-vkfb5   1m     86Mi     
01:03:01 rearm-rebom-postgres-0                 14m    157Mi    
01:03:01 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
01:03:01 testreg-66bb8f476c-wt2mf               1m     417Mi    
01:03:01 zottest-ff7cfd65c-xbgvk                897m   316Mi    
01:03:32 rearm-backend-6d79d5dcc8-rj9w4         61m    7727Mi   
01:03:32 rearm-keycloak-0                       2m     724Mi    
01:03:32 rearm-keycloak-postgres-0              1m     34Mi     
01:03:32 rearm-oci-artifact-5c8686f45c-mmxzz    6m     66Mi     
01:03:32 rearm-postgresql-0                     332m   270Mi    
01:03:32 rearm-rebom-backend-768fd58455-46nwc   0m     126Mi    
01:03:32 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
01:03:32 rearm-rebom-backend-768fd58455-tmqdc   15m    77Mi     
01:03:32 rearm-rebom-backend-768fd58455-vkfb5   1m     86Mi     
01:03:32 rearm-rebom-postgres-0                 16m    157Mi    
01:03:32 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
01:03:32 testreg-66bb8f476c-wt2mf               1m     417Mi    
01:03:32 zottest-ff7cfd65c-xbgvk                910m   347Mi    
01:04:03 rearm-backend-6d79d5dcc8-rj9w4         35m    7727Mi   
01:04:03 rearm-keycloak-0                       2m     724Mi    
01:04:03 rearm-keycloak-postgres-0              1m     34Mi     
01:04:03 rearm-oci-artifact-5c8686f45c-mmxzz    5m     66Mi     
01:04:03 rearm-postgresql-0                     329m   262Mi    
01:04:03 rearm-rebom-backend-768fd58455-46nwc   1m     126Mi    
01:04:03 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
01:04:03 rearm-rebom-backend-768fd58455-tmqdc   9m     86Mi     
01:04:03 rearm-rebom-backend-768fd58455-vkfb5   0m     86Mi     
01:04:03 rearm-rebom-postgres-0                 14m    157Mi    
01:04:03 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
01:04:03 testreg-66bb8f476c-wt2mf               1m     417Mi    
01:04:03 zottest-ff7cfd65c-xbgvk                901m   326Mi    
01:04:34 rearm-backend-6d79d5dcc8-rj9w4         39m    7727Mi   
01:04:34 rearm-keycloak-0                       2m     724Mi    
01:04:34 rearm-keycloak-postgres-0              1m     34Mi     
01:04:34 rearm-oci-artifact-5c8686f45c-mmxzz    5m     66Mi     
01:04:34 rearm-postgresql-0                     348m   269Mi    
01:04:34 rearm-rebom-backend-768fd58455-46nwc   0m     126Mi    
01:04:34 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
01:04:34 rearm-rebom-backend-768fd58455-tmqdc   7m     87Mi     
01:04:34 rearm-rebom-backend-768fd58455-vkfb5   1m     86Mi     
01:04:34 rearm-rebom-postgres-0                 14m    157Mi    
01:04:34 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
01:04:34 testreg-66bb8f476c-wt2mf               1m     417Mi    
01:04:34 zottest-ff7cfd65c-xbgvk                913m   354Mi    
01:05:05 rearm-backend-6d79d5dcc8-rj9w4         85m    7727Mi   
01:05:05 rearm-keycloak-0                       2m     724Mi    
01:05:05 rearm-keycloak-postgres-0              1m     34Mi     
01:05:05 rearm-oci-artifact-5c8686f45c-mmxzz    5m     69Mi     
01:05:05 rearm-postgresql-0                     317m   266Mi    
01:05:05 rearm-rebom-backend-768fd58455-46nwc   0m     126Mi    
01:05:05 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
01:05:05 rearm-rebom-backend-768fd58455-tmqdc   12m    86Mi     
01:05:05 rearm-rebom-backend-768fd58455-vkfb5   0m     86Mi     
01:05:05 rearm-rebom-postgres-0                 13m    157Mi    
01:05:05 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
01:05:05 testreg-66bb8f476c-wt2mf               1m     417Mi    
01:05:05 zottest-ff7cfd65c-xbgvk                900m   330Mi    
01:05:35 rearm-backend-6d79d5dcc8-rj9w4         32m    7727Mi   
01:05:35 rearm-keycloak-0                       2m     724Mi    
01:05:35 rearm-keycloak-postgres-0              1m     34Mi     
01:05:35 rearm-oci-artifact-5c8686f45c-mmxzz    5m     70Mi     
01:05:35 rearm-postgresql-0                     295m   269Mi    
01:05:35 rearm-rebom-backend-768fd58455-46nwc   1m     126Mi    
01:05:35 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
01:05:35 rearm-rebom-backend-768fd58455-tmqdc   7m     87Mi     
01:05:35 rearm-rebom-backend-768fd58455-vkfb5   0m     86Mi     
01:05:35 rearm-rebom-postgres-0                 15m    157Mi    
01:05:35 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
01:05:35 testreg-66bb8f476c-wt2mf               1m     417Mi    
01:05:35 zottest-ff7cfd65c-xbgvk                930m   285Mi    
01:06:06 rearm-backend-6d79d5dcc8-rj9w4         33m    7727Mi   
01:06:06 rearm-keycloak-0                       2m     724Mi    
01:06:06 rearm-keycloak-postgres-0              1m     34Mi     
01:06:06 rearm-oci-artifact-5c8686f45c-mmxzz    5m     69Mi     
01:06:06 rearm-postgresql-0                     295m   268Mi    
01:06:06 rearm-rebom-backend-768fd58455-46nwc   1m     126Mi    
01:06:06 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
01:06:06 rearm-rebom-backend-768fd58455-tmqdc   7m     88Mi     
01:06:06 rearm-rebom-backend-768fd58455-vkfb5   0m     86Mi     
01:06:06 rearm-rebom-postgres-0                 14m    157Mi    
01:06:06 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
01:06:06 testreg-66bb8f476c-wt2mf               1m     417Mi    
01:06:06 zottest-ff7cfd65c-xbgvk                901m   332Mi    
01:06:37 rearm-backend-6d79d5dcc8-rj9w4         53m    7727Mi   
01:06:37 rearm-keycloak-0                       2m     724Mi    
01:06:37 rearm-keycloak-postgres-0              1m     34Mi     
01:06:37 rearm-oci-artifact-5c8686f45c-mmxzz    5m     65Mi     
01:06:37 rearm-postgresql-0                     320m   270Mi    
